Imagen,Frontal,Metricas
00_17_1680262408222_rgb.png,SÍ,Dev:0.12 Ratio:0.54
00_17_1680262220973_rgb.png,NO,Dev:57.04 Ratio:0.00
00_17_1680259612761_rgb.png,SÍ,Dev:0.00 Ratio:0.57
00_17_1680259739818_rgb.png,NO,Dev:5.49 Ratio:0.04
00_17_1680259678396_rgb.png,SÍ,Dev:0.00 Ratio:0.61
00_17_1680262719498_rgb.png,NO,Dev:3.37 Ratio:0.08
00_17_1680259567907_rgb.png,NO,Dev:3.19 Ratio:0.08
00_17_1680259711212_rgb.png,SÍ,Dev:0.09 Ratio:0.56
00_17_1680262191475_rgb.png,NO,Dev:3.47 Ratio:0.05
00_17_1680262707155_rgb.png,NO,Dev:18.94 Ratio:0.01
00_17_1680262646946_rgb.png,NO,Dev:3.48 Ratio:0.07
00_17_1680262702940_rgb.png,NO,Dev:323.93 Ratio:0.00
00_17_1680259720549_rgb.png,NO,Dev:3.19 Ratio:0.08
00_17_1680259823815_rgb.png,NO,Dev:9.14 Ratio:0.03
00_17_1680262234520_rgb.png,NO,Dev:8.17 Ratio:0.02
00_17_1680259811472_rgb.png,NO,Dev:4.88 Ratio:0.12
00_17_1680262582523_rgb.png,NO,Dev:12.41 Ratio:0.02
00_17_1680259709406_rgb.png,SÍ,Dev:0.08 Ratio:0.65
00_17_1680262276963_rgb.png,NO,Dev:22.63 Ratio:0.01
00_17_1680259663343_rgb.png,SÍ,Dev:0.03 Ratio:0.89
00_17_1680259818997_rgb.png,NO,Dev:19.44 Ratio:0.01
00_17_1680262517799_rgb.png,SÍ,Dev:0.02 Ratio:0.52
00_17_1680262659889_rgb.png,NO,Dev:2.86 Ratio:0.20
00_17_1680259555564_rgb.png,NO,Dev:8.21 Ratio:0.02
00_17_1680262355536_rgb.png,SÍ,Dev:0.09 Ratio:0.51
00_17_1680259632632_rgb.png,SÍ,Dev:0.03 Ratio:0.57
00_17_1680259683516_rgb.png,SÍ,Dev:0.04 Ratio:0.55
00_17_1680259757580_rgb.png,NO,Dev:25.58 Ratio:0.01
00_17_1680259575433_rgb.png,NO,Dev:3.35 Ratio:0.07
00_17_1680259710610_rgb.png,SÍ,Dev:0.04 Ratio:0.70
00_17_1680262566268_rgb.png,NO,Dev:7.37 Ratio:0.03
00_17_1680259633234_rgb.png,SÍ,Dev:0.05 Ratio:0.57
00_17_1680262596974_rgb.png,NO,Dev:0.86 Ratio:0.20
00_17_1680259804247_rgb.png,NO,Dev:2.38 Ratio:0.21
00_17_1680259803946_rgb.png,NO,Dev:7.17 Ratio:0.08
00_17_1680259647686_rgb.png,SÍ,Dev:0.03 Ratio:0.56
00_17_1680262396179_rgb.png,SÍ,Dev:0.04 Ratio:0.49
00_17_1680262235122_rgb.png,NO,Dev:6.55 Ratio:0.03
00_17_1680262682470_rgb.png,NO,Dev:1.59 Ratio:0.19
00_17_1680259808160_rgb.png,NO,Dev:6.34 Ratio:0.04
00_17_1680262268837_rgb.png,NO,Dev:4.71 Ratio:0.04
00_17_1680262289909_rgb.png,NO,Dev:9.14 Ratio:0.03
00_17_1680259760892_rgb.png,NO,Dev:10.84 Ratio:0.02
00_17_1680262602392_rgb.png,NO,Dev:2.06 Ratio:0.11
00_17_1680262308575_rgb.png,NO,Dev:3.49 Ratio:0.07
00_17_1680262173713_rgb.png,NO,Dev:14.52 Ratio:0.01
00_17_1680262383534_rgb.png,SÍ,Dev:0.08 Ratio:0.56
00_17_1680259533586_rgb.png,NO,Dev:4.36 Ratio:0.05
00_17_1680262317604_rgb.png,NO,Dev:13.57 Ratio:0.02
00_17_1680259681106_rgb.png,SÍ,Dev:0.04 Ratio:0.59
00_17_1680262536163_rgb.png,SÍ,Dev:0.01 Ratio:0.56
00_17_1680262662302_rgb.png,NO,Dev:23.24 Ratio:0.02
00_17_1680262525024_rgb.png,SÍ,Dev:0.01 Ratio:0.54
00_17_1680262379319_rgb.png,SÍ,Dev:0.05 Ratio:0.53
00_17_1680262701736_rgb.png,NO,Dev:8.67 Ratio:0.03
00_17_1680259542921_rgb.png,NO,Dev:1.24 Ratio:0.19
00_17_1680259650395_rgb.png,SÍ,Dev:0.00 Ratio:0.54
00_17_1680262269138_rgb.png,NO,Dev:28.30 Ratio:0.01
00_17_1680262187560_rgb.png,NO,Dev:2.77 Ratio:0.07
00_17_1680262581320_rgb.png,NO,Dev:5.24 Ratio:0.04
00_17_1680262714982_rgb.png,NO,Dev:2.84 Ratio:0.09
00_17_1680262391664_rgb.png,SÍ,Dev:0.08 Ratio:0.52
00_17_1680262683072_rgb.png,NO,Dev:11.09 Ratio:0.03
00_17_1680259480890_rgb.png,NO,Dev:3.45 Ratio:0.06
00_17_1680262175519_rgb.png,NO,Dev:12.95 Ratio:0.01
00_17_1680259756676_rgb.png,NO,Dev:15.30 Ratio:0.02
00_17_1680262481673_rgb.png,NO,Dev:0.51 Ratio:0.65
00_17_1680262604198_rgb.png,NO,Dev:0.99 Ratio:0.15
00_17_1680262309177_rgb.png,NO,Dev:5.60 Ratio:0.04
00_17_1680259675385_rgb.png,SÍ,Dev:0.05 Ratio:0.63
00_17_1680259629621_rgb.png,SÍ,Dev:0.05 Ratio:0.54
00_17_1680259652804_rgb.png,SÍ,Dev:0.12 Ratio:0.48
00_17_1680262584029_rgb.png,NO,Dev:5.51 Ratio:0.05
00_17_1680259582656_rgb.png,NO,Dev:2.76 Ratio:0.08
00_17_1680262735452_rgb.png,NO,Dev:2.38 Ratio:0.09
00_17_1680259554662_rgb.png,NO,Dev:3.11 Ratio:0.07
00_17_1680262531648_rgb.png,SÍ,Dev:0.02 Ratio:0.54
00_17_1680259820803_rgb.png,NO,Dev:10.87 Ratio:0.03
00_17_1680262334162_rgb.png,NO,Dev:10.67 Ratio:0.02
00_17_1680259680504_rgb.png,SÍ,Dev:0.01 Ratio:0.53
00_17_1680262185753_rgb.png,NO,Dev:10.43 Ratio:0.02
00_17_1680262380222_rgb.png,SÍ,Dev:0.11 Ratio:0.56
00_17_1680262619552_rgb.png,NO,Dev:33.17 Ratio:0.01
00_17_1680259674783_rgb.png,SÍ,Dev:0.04 Ratio:0.62
00_17_1680262664108_rgb.png,NO,Dev:3.39 Ratio:0.06
00_17_1680259506189_rgb.png,NO,Dev:2.20 Ratio:0.07
00_17_1680262471439_rgb.png,SÍ,Dev:0.15 Ratio:0.54
00_17_1680262233316_rgb.png,NO,Dev:10.28 Ratio:0.02
00_17_1680262187861_rgb.png,NO,Dev:2.72 Ratio:0.06
00_17_1680262478663_rgb.png,SÍ,Dev:0.14 Ratio:0.53
00_17_1680259821104_rgb.png,NO,Dev:10.24 Ratio:0.03
00_17_1680262276362_rgb.png,NO,Dev:3.91 Ratio:0.05
00_17_1680262686383_rgb.png,NO,Dev:2.60 Ratio:0.10
00_17_1680259762096_rgb.png,NO,Dev:0.68 Ratio:0.19
00_17_1680259583258_rgb.png,NO,Dev:2.04 Ratio:0.11
00_17_1680259802741_rgb.png,NO,Dev:18.70 Ratio:0.02
00_17_1680259749150_rgb.png,NO,Dev:0.82 Ratio:0.18
00_17_1680259784677_rgb.png,NO,Dev:3.82 Ratio:0.07
00_17_1680262614735_rgb.png,NO,Dev:3.11 Ratio:0.08
00_17_1680262479265_rgb.png,SÍ,Dev:0.14 Ratio:0.54
00_17_1680262665313_rgb.png,NO,Dev:2.31 Ratio:0.10
00_17_1680262403705_rgb.png,SÍ,Dev:0.11 Ratio:0.51
00_17_1680259757278_rgb.png,NO,Dev:67.31 Ratio:0.00
00_17_1680259680805_rgb.png,SÍ,Dev:0.04 Ratio:0.56
00_17_1680259752764_rgb.png,NO,Dev:0.68 Ratio:0.22
00_17_1680262348011_rgb.png,SÍ,Dev:0.14 Ratio:0.49
00_17_1680262367277_rgb.png,SÍ,Dev:0.07 Ratio:0.54
00_17_1680259820502_rgb.png,NO,Dev:3.47 Ratio:0.10
00_17_1680259667858_rgb.png,SÍ,Dev:0.05 Ratio:0.53
00_17_1680262199903_rgb.png,NO,Dev:52.70 Ratio:0.00
00_17_1680262730937_rgb.png,NO,Dev:2.01 Ratio:0.11
00_17_1680262619853_rgb.png,NO,Dev:2.90 Ratio:0.08
00_17_1680259545930_rgb.png,NO,Dev:5.96 Ratio:0.03
00_17_1680262328743_rgb.png,NO,Dev:5.12 Ratio:0.04
00_17_1680262268536_rgb.png,NO,Dev:5.34 Ratio:0.04
00_17_1680262292920_rgb.png,NO,Dev:15.90 Ratio:0.01
00_17_1680259558876_rgb.png,NO,Dev:92.76 Ratio:0.00
00_17_1680259819900_rgb.png,NO,Dev:7.59 Ratio:0.04
00_17_1680262232714_rgb.png,NO,Dev:7.85 Ratio:0.02
00_17_1680262378717_rgb.png,SÍ,Dev:0.08 Ratio:0.52
00_17_1680262716186_rgb.png,NO,Dev:2.80 Ratio:0.09
00_17_1680262615337_rgb.png,NO,Dev:2.82 Ratio:0.08
00_17_1680262534358_rgb.png,SÍ,Dev:0.10 Ratio:0.53
00_17_1680259591989_rgb.png,NO,Dev:1.72 Ratio:0.13
00_17_1680259793709_rgb.png,NO,Dev:2.01 Ratio:0.13
00_17_1680262364868_rgb.png,SÍ,Dev:0.07 Ratio:0.56
00_17_1680259682009_rgb.png,SÍ,Dev:0.11 Ratio:0.71
00_17_1680259737409_rgb.png,NO,Dev:4.51 Ratio:0.06
00_17_1680262366675_rgb.png,SÍ,Dev:0.03 Ratio:0.54
00_17_1680259477881_rgb.png,NO,Dev:3.57 Ratio:0.06
00_17_1680259533887_rgb.png,NO,Dev:8.97 Ratio:0.02
00_17_1680259626309_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680262383835_rgb.png,SÍ,Dev:0.08 Ratio:0.54
00_17_1680262702639_rgb.png,NO,Dev:54.37 Ratio:0.00
00_17_1680259799731_rgb.png,NO,Dev:7.81 Ratio:0.03
00_17_1680262219468_rgb.png,NO,Dev:3.06 Ratio:0.06
00_17_1680262217964_rgb.png,NO,Dev:263.79 Ratio:0.00
00_17_1680259771730_rgb.png,NO,Dev:7.65 Ratio:0.03
00_17_1680262340183_rgb.png,SÍ,Dev:0.02 Ratio:0.53
00_17_1680259822007_rgb.png,NO,Dev:2.16 Ratio:0.12
00_17_1680259613966_rgb.png,SÍ,Dev:0.05 Ratio:0.56
00_17_1680259648589_rgb.png,SÍ,Dev:0.00 Ratio:0.54
00_17_1680259614267_rgb.png,SÍ,Dev:0.02 Ratio:0.56
00_17_1680262335969_rgb.png,NO,Dev:0.28 Ratio:0.35
00_17_1680259475171_rgb.png,NO,Dev:1.51 Ratio:0.13
00_17_1680259658224_rgb.png,SÍ,Dev:0.00 Ratio:0.59
00_17_1680259776548_rgb.png,NO,Dev:2.02 Ratio:0.16
00_17_1680259775946_rgb.png,NO,Dev:21.18 Ratio:0.02
00_17_1680262696318_rgb.png,NO,Dev:59.85 Ratio:0.00
00_17_1680262260107_rgb.png,NO,Dev:18.68 Ratio:0.01
00_17_1680259468842_rgb.png,NO,Dev:3.50 Ratio:0.06
00_17_1680259544726_rgb.png,NO,Dev:2.11 Ratio:0.11
00_17_1680262256796_rgb.png,NO,Dev:9.91 Ratio:0.02
00_17_1680259830136_rgb.png,NO,Dev:1.28 Ratio:0.22
00_17_1680262491610_rgb.png,SÍ,Dev:0.12 Ratio:0.56
00_17_1680259763601_rgb.png,NO,Dev:8.66 Ratio:0.03
00_17_1680262680664_rgb.png,NO,Dev:5.86 Ratio:0.05
00_17_1680262227297_rgb.png,NO,Dev:31.42 Ratio:0.01
00_17_1680259480288_rgb.png,NO,Dev:1.44 Ratio:0.14
00_17_1680259467939_rgb.png,NO,Dev:1.71 Ratio:0.12
00_17_1680259713621_rgb.png,SÍ,Dev:0.05 Ratio:0.54
00_17_1680259800634_rgb.png,NO,Dev:11.04 Ratio:0.02
00_17_1680262338377_rgb.png,NO,Dev:19.59 Ratio:0.01
00_17_1680259791300_rgb.png,NO,Dev:3.39 Ratio:0.08
00_17_1680262736958_rgb.png,NO,Dev:7.90 Ratio:0.03
00_17_1680259690138_rgb.png,NO,Dev:0.23 Ratio:0.56
00_17_1680262516896_rgb.png,SÍ,Dev:0.04 Ratio:0.50
00_17_1680262319110_rgb.png,NO,Dev:4.20 Ratio:0.05
00_17_1680259701878_rgb.png,SÍ,Dev:0.03 Ratio:0.57
00_17_1680262374803_rgb.png,SÍ,Dev:0.12 Ratio:0.53
00_17_1680262264019_rgb.png,NO,Dev:3.57 Ratio:0.05
00_17_1680262528637_rgb.png,SÍ,Dev:0.11 Ratio:0.53
00_17_1680262723109_rgb.png,NO,Dev:5.13 Ratio:0.05
00_17_1680259729282_rgb.png,NO,Dev:7.02 Ratio:0.04
00_17_1680262205020_rgb.png,NO,Dev:39.90 Ratio:0.00
00_17_1680262326336_rgb.png,NO,Dev:4.81 Ratio:0.04
00_17_1680259645577_rgb.png,SÍ,Dev:0.01 Ratio:0.51
00_17_1680262258903_rgb.png,NO,Dev:12.74 Ratio:0.01
00_17_1680262729131_rgb.png,NO,Dev:5.38 Ratio:0.04
00_17_1680262224888_rgb.png,NO,Dev:10.86 Ratio:0.02
00_17_1680262681266_rgb.png,NO,Dev:2.15 Ratio:0.13
00_17_1680259549844_rgb.png,NO,Dev:1.60 Ratio:0.13
00_17_1680262434112_rgb.png,SÍ,Dev:0.12 Ratio:0.53
00_17_1680262226695_rgb.png,NO,Dev:10.48 Ratio:0.02
00_17_1680262288102_rgb.png,NO,Dev:3.28 Ratio:0.06
00_17_1680259557070_rgb.png,NO,Dev:3.06 Ratio:0.06
00_17_1680262261310_rgb.png,NO,Dev:3.28 Ratio:0.06
00_17_1680262550915_rgb.png,NO,Dev:27.93 Ratio:0.01
00_17_1680259501671_rgb.png,NO,Dev:1.81 Ratio:0.09
00_17_1680262350118_rgb.png,SÍ,Dev:0.09 Ratio:0.52
00_17_1680259801236_rgb.png,NO,Dev:12.06 Ratio:0.02
00_17_1680262575901_rgb.png,NO,Dev:3.24 Ratio:0.07
00_17_1680259705493_rgb.png,SÍ,Dev:0.09 Ratio:0.59
00_17_1680259638954_rgb.png,SÍ,Dev:0.01 Ratio:0.56
00_17_1680262400996_rgb.png,SÍ,Dev:0.04 Ratio:0.48
00_17_1680259716331_rgb.png,NO,Dev:4.00 Ratio:0.07
00_17_1680259623299_rgb.png,SÍ,Dev:0.00 Ratio:0.57
00_17_1680262362159_rgb.png,SÍ,Dev:0.06 Ratio:0.54
00_17_1680262374502_rgb.png,SÍ,Dev:0.13 Ratio:0.53
00_17_1680259570015_rgb.png,NO,Dev:3.94 Ratio:0.09
00_17_1680259766311_rgb.png,NO,Dev:6.52 Ratio:0.03
00_17_1680259778354_rgb.png,NO,Dev:8.12 Ratio:0.04
00_17_1680262618649_rgb.png,NO,Dev:4.27 Ratio:0.05
00_17_1680262533454_rgb.png,SÍ,Dev:0.12 Ratio:0.54
00_17_1680259615170_rgb.png,SÍ,Dev:0.00 Ratio:0.55
00_17_1680262267031_rgb.png,NO,Dev:3.86 Ratio:0.05
00_17_1680262699630_rgb.png,NO,Dev:10.18 Ratio:0.03
00_17_1680259795216_rgb.png,NO,Dev:33.66 Ratio:0.01
00_17_1680262375104_rgb.png,SÍ,Dev:0.13 Ratio:0.54
00_17_1680262653267_rgb.png,NO,Dev:2.51 Ratio:0.24
00_17_1680262181239_rgb.png,NO,Dev:2.60 Ratio:0.06
00_17_1680259697363_rgb.png,SÍ,Dev:0.02 Ratio:0.54
00_17_1680262396781_rgb.png,SÍ,Dev:0.09 Ratio:0.54
00_17_1680259488420_rgb.png,NO,Dev:2.78 Ratio:0.07
00_17_1680259590182_rgb.png,NO,Dev:6.97 Ratio:0.03
00_17_1680259643771_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680259748247_rgb.png,NO,Dev:10.10 Ratio:0.02
00_17_1680262194184_rgb.png,NO,Dev:2904.26 Ratio:0.00
00_17_1680259765407_rgb.png,NO,Dev:6.11 Ratio:0.03
00_17_1680259563694_rgb.png,NO,Dev:2.54 Ratio:0.12
00_17_1680262576503_rgb.png,NO,Dev:59.88 Ratio:0.00
00_17_1680262431402_rgb.png,SÍ,Dev:0.07 Ratio:0.54
00_17_1680259616073_rgb.png,SÍ,Dev:0.02 Ratio:0.60
00_17_1680262286296_rgb.png,NO,Dev:4.12 Ratio:0.06
00_17_1680262521111_rgb.png,SÍ,Dev:0.00 Ratio:0.50
00_17_1680259776849_rgb.png,NO,Dev:5.55 Ratio:0.06
00_17_1680262381728_rgb.png,SÍ,Dev:0.08 Ratio:0.52
00_17_1680262376007_rgb.png,SÍ,Dev:0.05 Ratio:0.54
00_17_1680262388954_rgb.png,SÍ,Dev:0.02 Ratio:0.55
00_17_1680262257398_rgb.png,NO,Dev:135.54 Ratio:0.00
00_17_1680259545328_rgb.png,NO,Dev:1.38 Ratio:0.13
00_17_1680262413641_rgb.png,SÍ,Dev:0.08 Ratio:0.56
00_17_1680262177626_rgb.png,NO,Dev:10.09 Ratio:0.02
00_17_1680262652665_rgb.png,NO,Dev:5.45 Ratio:0.08
00_17_1680262320013_rgb.png,NO,Dev:3.69 Ratio:0.06
00_17_1680262323626_rgb.png,NO,Dev:3.44 Ratio:0.06
00_17_1680262397383_rgb.png,SÍ,Dev:0.04 Ratio:0.54
00_17_1680259489022_rgb.png,NO,Dev:3.87 Ratio:0.05
00_17_1680262651762_rgb.png,NO,Dev:10.23 Ratio:0.03
00_17_1680262605403_rgb.png,NO,Dev:1.87 Ratio:0.09
00_17_1680259602225_rgb.png,SÍ,Dev:0.02 Ratio:0.56
00_17_1680259758483_rgb.png,NO,Dev:0.69 Ratio:0.21
00_17_1680259461914_rgb.png,NO,Dev:17.29 Ratio:0.01
00_17_1680259568509_rgb.png,NO,Dev:1.95 Ratio:0.20
00_17_1680262447058_rgb.png,SÍ,Dev:0.11 Ratio:0.55
00_17_1680262598178_rgb.png,NO,Dev:0.81 Ratio:0.19
00_17_1680259640459_rgb.png,SÍ,Dev:0.05 Ratio:0.46
00_17_1680259726571_rgb.png,NO,Dev:5.59 Ratio:0.05
00_17_1680262325131_rgb.png,NO,Dev:25.32 Ratio:0.01
00_17_1680262730636_rgb.png,NO,Dev:3.11 Ratio:0.08
00_17_1680259512511_rgb.png,NO,Dev:0.48 Ratio:0.22
00_17_1680262395877_rgb.png,SÍ,Dev:0.02 Ratio:0.49
00_17_1680259601322_rgb.png,SÍ,Dev:0.01 Ratio:0.56
00_17_1680262199602_rgb.png,NO,Dev:10.38 Ratio:0.02
00_17_1680262490707_rgb.png,SÍ,Dev:0.06 Ratio:0.56
00_17_1680262450368_rgb.png,SÍ,Dev:0.07 Ratio:0.47
00_17_1680262454282_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262280878_rgb.png,NO,Dev:2.64 Ratio:0.13
00_17_1680262509673_rgb.png,SÍ,Dev:0.04 Ratio:0.52
00_17_1680262240541_rgb.png,NO,Dev:5.35 Ratio:0.03
00_17_1680259692245_rgb.png,NO,Dev:0.28 Ratio:0.89
00_17_1680259759085_rgb.png,NO,Dev:0.71 Ratio:0.20
00_17_1680259745838_rgb.png,NO,Dev:0.86 Ratio:0.16
00_17_1680262419360_rgb.png,SÍ,Dev:0.03 Ratio:0.52
00_17_1680262411534_rgb.png,SÍ,Dev:0.14 Ratio:0.51
00_17_1680259609451_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680262485890_rgb.png,SÍ,Dev:0.01 Ratio:0.56
00_17_1680262740872_rgb.png,NO,Dev:0.19 Ratio:0.44
00_17_1680262261010_rgb.png,NO,Dev:15.46 Ratio:0.01
00_17_1680262497028_rgb.png,NO,Dev:0.21 Ratio:0.56
00_17_1680262535260_rgb.png,SÍ,Dev:0.03 Ratio:0.51
00_17_1680262628581_rgb.png,NO,Dev:2.14 Ratio:0.10
00_17_1680262393770_rgb.png,SÍ,Dev:0.09 Ratio:0.54
00_17_1680259691342_rgb.png,SÍ,Dev:0.10 Ratio:0.60
00_17_1680259463118_rgb.png,NO,Dev:4.29 Ratio:0.04
00_17_1680262353429_rgb.png,SÍ,Dev:0.13 Ratio:0.51
00_17_1680262306165_rgb.png,NO,Dev:8.56 Ratio:0.02
00_17_1680259837061_rgb.png,NO,Dev:1.65 Ratio:0.16
00_17_1680262445854_rgb.png,SÍ,Dev:0.08 Ratio:0.54
00_17_1680259476376_rgb.png,NO,Dev:2.09 Ratio:0.10
00_17_1680262661398_rgb.png,NO,Dev:8.40 Ratio:0.12
00_17_1680259702782_rgb.png,SÍ,Dev:0.07 Ratio:0.66
00_17_1680259513113_rgb.png,NO,Dev:3.99 Ratio:0.02
00_17_1680262337474_rgb.png,NO,Dev:2.33 Ratio:0.08
00_17_1680262412437_rgb.png,SÍ,Dev:0.18 Ratio:0.51
00_17_1680262494619_rgb.png,SÍ,Dev:0.10 Ratio:0.54
00_17_1680262248669_rgb.png,NO,Dev:7.02 Ratio:0.03
00_17_1680262415747_rgb.png,SÍ,Dev:0.13 Ratio:0.52
00_17_1680259556167_rgb.png,NO,Dev:1.77 Ratio:0.12
00_17_1680259523952_rgb.png,NO,Dev:8.23 Ratio:0.03
00_17_1680262437423_rgb.png,SÍ,Dev:0.11 Ratio:0.54
00_17_1680259524253_rgb.png,NO,Dev:2.66 Ratio:0.07
00_17_1680259727173_rgb.png,NO,Dev:4.79 Ratio:0.05
00_17_1680262637011_rgb.png,NO,Dev:2.02 Ratio:0.11
00_17_1680262692102_rgb.png,NO,Dev:12.02 Ratio:0.02
00_17_1680262699329_rgb.png,NO,Dev:13.19 Ratio:0.02
00_17_1680259735300_rgb.png,NO,Dev:5.28 Ratio:0.05
00_17_1680262463011_rgb.png,SÍ,Dev:0.08 Ratio:0.92
00_17_1680259526060_rgb.png,NO,Dev:1.14 Ratio:0.10
00_17_1680259591688_rgb.png,NO,Dev:1.60 Ratio:0.14
00_17_1680259703384_rgb.png,SÍ,Dev:0.10 Ratio:0.66
00_17_1680259690740_rgb.png,SÍ,Dev:0.04 Ratio:0.55
00_17_1680259462817_rgb.png,NO,Dev:5.49 Ratio:0.04
00_17_1680262495824_rgb.png,NO,Dev:0.18 Ratio:0.54
00_17_1680262600286_rgb.png,NO,Dev:1.69 Ratio:0.13
00_17_1680259537501_rgb.png,NO,Dev:1.91 Ratio:0.11
00_17_1680262420263_rgb.png,SÍ,Dev:0.01 Ratio:0.52
00_17_1680262317905_rgb.png,NO,Dev:5.35 Ratio:0.04
00_17_1680262592759_rgb.png,NO,Dev:0.86 Ratio:0.20
00_17_1680259722355_rgb.png,NO,Dev:45.37 Ratio:0.01
00_17_1680259666353_rgb.png,SÍ,Dev:0.05 Ratio:0.56
00_17_1680259831340_rgb.png,NO,Dev:1.03 Ratio:0.22
00_17_1680262698727_rgb.png,NO,Dev:9.87 Ratio:0.03
00_17_1680262322120_rgb.png,NO,Dev:2.49 Ratio:0.08
00_17_1680262723410_rgb.png,NO,Dev:1.69 Ratio:0.14
00_17_1680259542620_rgb.png,NO,Dev:1.95 Ratio:0.12
00_17_1680262486492_rgb.png,SÍ,Dev:0.09 Ratio:0.57
00_17_1680262498232_rgb.png,SÍ,Dev:0.14 Ratio:0.56
00_17_1680259806956_rgb.png,NO,Dev:5.65 Ratio:0.06
00_17_1680262694511_rgb.png,NO,Dev:46.94 Ratio:0.01
00_17_1680262289608_rgb.png,NO,Dev:7.08 Ratio:0.03
00_17_1680262190872_rgb.png,NO,Dev:1.46 Ratio:0.11
00_17_1680262413039_rgb.png,SÍ,Dev:0.09 Ratio:0.51
00_17_1680262687888_rgb.png,NO,Dev:2.30 Ratio:0.11
00_17_1680259815685_rgb.png,NO,Dev:31.64 Ratio:0.01
00_17_1680262541281_rgb.png,SÍ,Dev:0.13 Ratio:0.55
00_17_1680262660796_rgb.png,NO,Dev:11.12 Ratio:0.08
00_17_1680262538872_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680262487094_rgb.png,SÍ,Dev:0.08 Ratio:0.58
00_17_1680259462516_rgb.png,NO,Dev:67.69 Ratio:0.00
00_17_1680262742076_rgb.png,NO,Dev:0.68 Ratio:0.33
00_17_1680262531949_rgb.png,SÍ,Dev:0.04 Ratio:0.55
00_17_1680259594398_rgb.png,NO,Dev:1.56 Ratio:0.14
00_17_1680259582957_rgb.png,NO,Dev:2.68 Ratio:0.08
00_17_1680262343495_rgb.png,SÍ,Dev:0.02 Ratio:0.54
00_17_1680262496426_rgb.png,NO,Dev:0.20 Ratio:0.59
00_17_1680259570315_rgb.png,NO,Dev:7.22 Ratio:0.05
00_17_1680262423575_rgb.png,SÍ,Dev:0.05 Ratio:0.53
00_17_1680259543222_rgb.png,NO,Dev:1.12 Ratio:0.26
00_17_1680259631428_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680259505286_rgb.png,NO,Dev:3.37 Ratio:0.05
00_17_1680262703543_rgb.png,NO,Dev:4.93 Ratio:0.04
00_17_1680262395576_rgb.png,SÍ,Dev:0.03 Ratio:0.49
00_17_1680262411835_rgb.png,SÍ,Dev:0.14 Ratio:0.51
00_17_1680262491309_rgb.png,SÍ,Dev:0.12 Ratio:0.52
00_17_1680262731238_rgb.png,NO,Dev:5.82 Ratio:0.04
00_17_1680262558140_rgb.png,NO,Dev:3.79 Ratio:0.05
00_17_1680262695113_rgb.png,NO,Dev:11.44 Ratio:0.02
00_17_1680262446456_rgb.png,SÍ,Dev:0.10 Ratio:0.55
00_17_1680259668460_rgb.png,SÍ,Dev:0.06 Ratio:0.60
00_17_1680259756977_rgb.png,NO,Dev:10.35 Ratio:0.02
00_17_1680262508468_rgb.png,SÍ,Dev:0.06 Ratio:0.51
00_17_1680262724314_rgb.png,NO,Dev:2.18 Ratio:0.11
00_17_1680262638516_rgb.png,NO,Dev:1.99 Ratio:0.12
00_17_1680262693909_rgb.png,NO,Dev:205.00 Ratio:0.00
00_17_1680259656717_rgb.png,SÍ,Dev:0.02 Ratio:0.55
00_17_1680262612026_rgb.png,NO,Dev:715.43 Ratio:0.00
00_17_1680259796119_rgb.png,NO,Dev:16.72 Ratio:0.02
00_17_1680262699931_rgb.png,NO,Dev:3.89 Ratio:0.07
00_17_1680262201408_rgb.png,NO,Dev:8.26 Ratio:0.02
00_17_1680259767816_rgb.png,NO,Dev:10.67 Ratio:0.02
00_17_1680262474148_rgb.png,NO,Dev:0.34 Ratio:0.57
00_17_1680262673440_rgb.png,NO,Dev:188.79 Ratio:0.00
00_17_1680259751259_rgb.png,NO,Dev:9.19 Ratio:0.03
00_17_1680262471739_rgb.png,SÍ,Dev:0.10 Ratio:0.56
00_17_1680259581451_rgb.png,NO,Dev:3.48 Ratio:0.07
00_17_1680262571986_rgb.png,NO,Dev:5.06 Ratio:0.05
00_17_1680262292017_rgb.png,NO,Dev:6.81 Ratio:0.03
00_17_1680262421769_rgb.png,SÍ,Dev:0.08 Ratio:0.52
00_17_1680259730485_rgb.png,NO,Dev:12.24 Ratio:0.02
00_17_1680262562655_rgb.png,NO,Dev:1.57 Ratio:0.13
00_17_1680259626610_rgb.png,SÍ,Dev:0.07 Ratio:0.50
00_17_1680262738162_rgb.png,NO,Dev:0.53 Ratio:0.28
00_17_1680262185453_rgb.png,NO,Dev:3.18 Ratio:0.06
00_17_1680259529372_rgb.png,NO,Dev:2.48 Ratio:0.07
00_17_1680259510705_rgb.png,NO,Dev:2.46 Ratio:0.08
00_17_1680262626474_rgb.png,NO,Dev:1.81 Ratio:0.11
00_17_1680262499738_rgb.png,SÍ,Dev:0.05 Ratio:0.54
00_17_1680262341689_rgb.png,SÍ,Dev:0.07 Ratio:0.52
00_17_1680259611859_rgb.png,SÍ,Dev:0.00 Ratio:0.54
00_17_1680259515822_rgb.png,NO,Dev:4.26 Ratio:0.04
